Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Quarter,Net_Price,Discount_Flag,Stock_Gap,Stockout_Risk,Demand_to_Inventory_Ratio
2022-01-02,S003,P0012,Furniture,East,68.0,62.0,224,90.21,15,Cloudy,1,106.9,Winter,0,95.0,2022,1,52,2,1,76.6785,1,6.0,0,1.3768115942028984
2022-01-02,S003,P0013,Groceries,East,0.0,0.0,0,69.14,0,Cloudy,0,72.85,Winter,0,83.0,2022,1,52,2,1,69.14,0,0.0,0,83.0
2022-01-02,S003,P0014,Groceries,East,244.0,52.0,0,84.21,0,Cloudy,0,83.63,Winter,0,50.0,2022,1,52,2,1,84.21,0,192.0,0,0.20408163265306123
2022-01-02,S003,P0015,Groceries,East,35.0,35.0,622,100.93,20,Cloudy,1,120.1,Winter,0,185.0,2022,1,52,2,1,80.74400000000001,1,0.0,0,5.138888888888889
2022-01-02,S003,P0016,Electronics,East,212.0,126.0,289,126.78,0,Cloudy,0,110.11,Winter,0,156.0,2022,1,52,2,1,126.78,0,86.0,0,0.7323943661971831
2022-01-02,S003,P0017,Furniture,East,151.0,37.0,0,107.38,5,Cloudy,0,92.46,Winter,0,42.0,2022,1,52,2,1,102.011,1,114.0,0,0.27631578947368424
2022-01-02,S003,P0018,Furniture,East,233.0,65.0,0,127.98,10,Cloudy,0,148.9,Winter,0,90.0,2022,1,52,2,1,115.182,1,168.0,0,0.38461538461538464
2022-01-02,S003,P0019,Groceries,East,92.0,92.0,95,56.72,5,Cloudy,0,55.93,Winter,0,107.0,2022,1,52,2,1,53.88399999999999,1,0.0,0,1.1505376344086022
2022-01-02,S003,P0020,Clothing,East,209.0,60.0,0,73.57,5,Cloudy,0,62.9,Winter,0,92.0,2022,1,52,2,1,69.8915,1,149.0,0,0.4380952380952381
2022-01-02,S004,P0001,Groceries,West,130.0,130.0,734,12.67,10,Sunny,0,11.95,Winter,0,160.0,2022,1,52,2,1,11.403,1,0.0,0,1.2213740458015268
2022-01-02,S004,P0002,Groceries,West,216.0,121.0,225,23.71,0,Sunny,0,21.48,Winter,0,131.0,2022,1,52,2,1,23.71,0,95.0,0,0.6036866359447005
2022-01-02,S004,P0003,Furniture,West,69.0,69.0,0,142.86,5,Sunny,0,134.09,Winter,0,81.0,2022,1,52,2,1,135.717,1,0.0,0,1.1571428571428573
2022-01-02,S004,P0004,Groceries,West,80.0,20.0,0,38.88,5,Sunny,0,44.68,Winter,0,26.0,2022,1,52,2,1,36.936,1,60.0,0,0.32098765432098764
2022-01-02,S004,P0005,Clothing,West,92.0,92.0,152,83.84,10,Sunny,0,88.73,Winter,0,178.0,2022,1,52,2,1,75.456,1,0.0,0,1.913978494623656
2022-01-02,S004,P0006,Groceries,West,158.0,149.0,268,40.95,5,Sunny,0,34.97,Winter,0,134.0,2022,1,52,2,1,38.9025,1,9.0,0,0.8427672955974843
2022-01-02,S004,P0007,Groceries,West,142.0,142.0,563,36.85,0,Sunny,0,35.75,Winter,0,164.0,2022,1,52,2,1,36.85,0,0.0,0,1.1468531468531469
2022-01-02,S004,P0008,Furniture,West,222.0,28.0,0,84.29,5,Sunny,0,90.72,Winter,0,46.0,2022,1,52,2,1,80.0755,1,194.0,0,0.2062780269058296
2022-01-02,S004,P0009,Clothing,West,100.0,100.0,494,120.17,10,Sunny,0,135.44,Winter,0,142.0,2022,1,52,2,1,108.153,1,0.0,0,1.4059405940594059
2022-01-02,S004,P0010,Groceries,West,103.0,103.0,0,23.81,20,Sunny,1,26.5,Winter,0,142.0,2022,1,52,2,1,19.048,1,0.0,0,1.3653846153846154
2022-01-02,S004,P0011,Clothing,West,135.0,130.0,688,64.39,25,Sunny,1,58.88,Winter,0,205.0,2022,1,52,2,1,48.292500000000004,1,5.0,0,1.5073529411764706
2022-01-02,S004,P0012,Electronics,West,113.0,90.0,71,94.35,15,Sunny,1,102.02,Winter,0,84.0,2022,1,52,2,1,80.19749999999999,1,23.0,0,0.7368421052631579
2022-01-02,S004,P0013,Groceries,West,32.0,32.0,501,24.95,0,Sunny,0,23.75,Winter,0,144.0,2022,1,52,2,1,24.95,0,0.0,0,4.363636363636363
2022-01-02,S004,P0014,Furniture,West,58.0,58.0,185,175.28,0,Sunny,0,193.4,Winter,0,87.0,2022,1,52,2,1,175.28,0,0.0,0,1.4745762711864407
2022-01-02,S004,P0015,Furniture,West,207.0,72.0,200,74.92,20,Sunny,1,82.61,Winter,0,65.0,2022,1,52,2,1,59.93600000000001,1,135.0,0,0.3125
2022-01-02,S004,P0016,Furniture,West,81.0,67.0,0,122.71,0,Sunny,0,148.34,Winter,0,86.0,2022,1,52,2,1,122.71,0,14.0,0,1.048780487804878
2022-01-02,S004,P0017,Clothing,West,167.0,99.0,149,117.24,0,Sunny,0,111.57,Winter,0,138.0,2022,1,52,2,1,117.24,0,68.0,0,0.8214285714285714
2022-01-02,S004,P0018,Furniture,West,101.0,94.0,104,169.09,5,Sunny,0,163.21,Winter,0,87.0,2022,1,52,2,1,160.6355,1,7.0,0,0.8529411764705882
2022-01-02,S004,P0019,Clothing,West,124.0,124.0,162,66.93,5,Sunny,0,79.53,Winter,0,148.0,2022,1,52,2,1,63.5835,1,0.0,0,1.184
2022-01-02,S004,P0020,Furniture,West,238.0,56.0,0,114.9,5,Sunny,0,133.94,Winter,0,53.0,2022,1,52,2,1,109.155,1,182.0,0,0.2217573221757322
2022-01-02,S005,P0001,Groceries,North,107.0,81.0,0,11.7,0,Snowy,0,10.06,Winter,0,75.0,2022,1,52,2,1,11.7,0,26.0,0,0.6944444444444444
2022-01-02,S005,P0002,Electronics,North,0.0,0.0,0,40.81,10,Snowy,0,38.43,Winter,0,106.0,2022,1,52,2,1,36.729000000000006,1,0.0,0,106.0
2022-01-02,S005,P0003,Toys,North,102.0,87.0,109,29.13,10,Snowy,0,28.91,Winter,0,100.0,2022,1,52,2,1,26.217,1,15.0,0,0.970873786407767
2022-01-02,S005,P0004,Groceries,North,166.0,77.0,109,7.79,10,Snowy,0,7.23,Winter,0,119.0,2022,1,52,2,1,7.011,1,89.0,0,0.7125748502994012
2022-01-02,S005,P0005,Groceries,North,61.0,61.0,0,15.31,10,Snowy,0,13.22,Winter,0,95.0,2022,1,52,2,1,13.779,1,0.0,0,1.532258064516129
2022-01-02,S005,P0006,Groceries,North,221.0,122.0,540,56.83,10,Snowy,0,60.46,Winter,0,116.0,2022,1,52,2,1,51.147,1,99.0,0,0.5225225225225225
2022-01-02,S005,P0007,Groceries,North,223.0,3.0,0,56.72,0,Snowy,0,64.26,Winter,0,4.0,2022,1,52,2,1,56.72,0,220.0,0,0.017857142857142856
2022-01-02,S005,P0008,Groceries,North,64.0,64.0,103,58.77,10,Snowy,0,55.01,Winter,0,94.0,2022,1,52,2,1,52.893,1,0.0,0,1.4461538461538461
2022-01-02,S005,P0009,Groceries,North,211.0,80.0,0,103.03,0,Snowy,0,88.63,Winter,0,104.0,2022,1,52,2,1,103.03,0,131.0,0,0.49056603773584906
2022-01-02,S005,P0010,Groceries,North,0.0,0.0,629,72.29,10,Snowy,1,64.1,Winter,0,182.0,2022,1,52,2,1,65.061,1,0.0,0,182.0
2022-01-02,S005,P0011,Electronics,North,203.0,51.0,260,57.17,20,Snowy,1,64.73,Winter,0,62.0,2022,1,52,2,1,45.736000000000004,1,152.0,0,0.30392156862745096
2022-01-02,S005,P0012,Furniture,North,159.0,117.0,439,131.02,10,Snowy,1,157.89,Winter,0,110.0,2022,1,52,2,1,117.918,1,42.0,0,0.6875
2022-01-02,S005,P0013,Groceries,North,63.0,63.0,319,75.5,5,Snowy,0,89.57,Winter,0,118.0,2022,1,52,2,1,71.725,1,0.0,0,1.84375
2022-01-02,S005,P0014,Furniture,North,130.0,47.0,0,160.24,5,Snowy,0,152.98,Winter,0,65.0,2022,1,52,2,1,152.228,1,83.0,0,0.4961832061068702
2022-01-02,S005,P0015,Groceries,North,24.0,24.0,192,45.46,15,Snowy,1,49.28,Winter,0,118.0,2022,1,52,2,1,38.641,1,0.0,0,4.72
2022-01-02,S005,P0016,Toys,North,72.0,72.0,209,35.13,0,Snowy,0,34.06,Winter,0,81.0,2022,1,52,2,1,35.13,0,0.0,0,1.1095890410958904
2022-01-02,S005,P0017,Toys,North,143.0,61.0,0,31.63,5,Snowy,0,35.51,Winter,0,60.0,2022,1,52,2,1,30.048499999999997,1,82.0,0,0.4166666666666667
2022-01-02,S005,P0018,Clothing,North,177.0,177.0,239,28.59,10,Snowy,0,27.16,Winter,0,211.0,2022,1,52,2,1,25.731,1,0.0,0,1.1853932584269662
2022-01-02,S005,P0019,Furniture,North,160.0,37.0,113,119.41,10,Snowy,0,139.55,Winter,0,61.0,2022,1,52,2,1,107.469,1,123.0,0,0.37888198757763975
2022-01-02,S005,P0020,Toys,North,157.0,56.0,0,26.62,10,Snowy,0,23.56,Winter,0,68.0,2022,1,52,2,1,23.958000000000002,1,101.0,0,0.43037974683544306
2022-01-03,S001,P0001,Electronics,North,274.0,142.0,229,68.55,15,Snowy,1,80.73,Winter,0,132.0,2022,1,1,3,1,58.2675,1,132.0,0,0.48
2022-01-03,S001,P0002,Clothing,North,133.0,92.0,118,78.32,0,Snowy,0,77.58,Winter,0,137.0,2022,1,1,3,1,78.32,0,41.0,0,1.0223880597014925
2022-01-03,S001,P0003,Clothing,North,3.0,3.0,0,51.3,10,Snowy,1,56.0,Winter,0,106.0,2022,1,1,3,1,46.17,1,0.0,0,26.5
2022-01-03,S001,P0004,Electronics,North,114.0,55.0,0,91.74,5,Snowy,0,105.94,Winter,0,63.0,2022,1,1,3,1,87.15299999999999,1,59.0,0,0.5478260869565217
2022-01-03,S001,P0005,Groceries,North,0.0,0.0,761,58.17,25,Snowy,1,57.29,Winter,0,172.0,2022,1,1,3,1,43.6275,1,0.0,0,172.0
2022-01-03,S001,P0006,Toys,North,72.0,72.0,281,36.37,15,Snowy,1,36.01,Winter,0,92.0,2022,1,1,3,1,30.914499999999997,1,0.0,0,1.2602739726027397
2022-01-03,S001,P0007,Groceries,North,0.0,0.0,0,23.81,5,Snowy,0,25.21,Winter,0,101.0,2022,1,1,3,1,22.6195,1,0.0,0,101.0
2022-01-03,S001,P0008,Electronics,North,165.0,56.0,0,42.35,0,Snowy,0,38.38,Winter,0,64.0,2022,1,1,3,1,42.35,0,109.0,0,0.3855421686746988
2022-01-03,S001,P0009,Clothing,North,140.0,88.0,109,98.1,0,Snowy,0,86.64,Winter,0,109.0,2022,1,1,3,1,98.1,0,52.0,0,0.7730496453900709
2022-01-03,S001,P0010,Furniture,North,17.0,17.0,0,138.64,0,Snowy,0,124.61,Winter,0,82.0,2022,1,1,3,1,138.64,0,0.0,0,4.555555555555555
2022-01-03,S001,P0011,Furniture,North,154.0,62.0,0,152.23,10,Snowy,0,175.99,Winter,0,86.0,2022,1,1,3,1,137.007,1,92.0,0,0.5548387096774193
2022-01-03,S001,P0012,Groceries,North,215.0,165.0,0,88.83,20,Snowy,1,97.64,Winter,0,201.0,2022,1,1,3,1,71.06400000000001,1,50.0,0,0.9305555555555556
2022-01-03,S001,P0013,Toys,North,183.0,47.0,0,29.75,0,Snowy,0,35.18,Winter,0,64.0,2022,1,1,3,1,29.75,0,136.0,0,0.34782608695652173
2022-01-03,S001,P0014,Groceries,North,50.0,50.0,0,81.49,5,Snowy,0,79.61,Winter,0,134.0,2022,1,1,3,1,77.4155,1,0.0,0,2.627450980392157
2022-01-03,S001,P0015,Toys,North,130.0,92.0,80,16.43,0,Snowy,0,14.9,Winter,0,86.0,2022,1,1,3,1,16.43,0,38.0,0,0.6564885496183206
2022-01-03,S001,P0016,Groceries,North,0.0,0.0,553,45.61,15,Snowy,1,40.77,Winter,0,193.0,2022,1,1,3,1,38.768499999999996,1,0.0,0,193.0
2022-01-03,S001,P0017,Toys,North,86.0,59.0,94,22.74,0,Snowy,0,21.56,Winter,0,80.0,2022,1,1,3,1,22.74,0,27.0,0,0.9195402298850575
2022-01-03,S001,P0018,Groceries,North,186.0,134.0,115,72.12,0,Snowy,0,65.71,Winter,0,137.0,2022,1,1,3,1,72.12,0,52.0,0,0.732620320855615
2022-01-03,S001,P0019,Furniture,North,185.0,48.0,0,104.22,10,Snowy,0,95.66,Winter,0,68.0,2022,1,1,3,1,93.798,1,137.0,0,0.3655913978494624
2022-01-03,S001,P0020,Furniture,North,137.0,85.0,0,94.75,25,Snowy,1,86.97,Winter,0,77.0,2022,1,1,3,1,71.0625,1,52.0,0,0.5579710144927537
2022-01-03,S002,P0001,Groceries,South,0.0,0.0,0,84.32,20,Cloudy,1,92.33,Winter,0,189.0,2022,1,1,3,1,67.456,1,0.0,0,189.0
2022-01-03,S002,P0002,Toys,South,205.0,64.0,166,33.62,5,Cloudy,0,30.87,Winter,0,100.0,2022,1,1,3,1,31.938999999999997,1,141.0,0,0.4854368932038835
2022-01-03,S002,P0003,Groceries,South,0.0,0.0,0,69.5,10,Cloudy,1,79.43,Winter,0,84.0,2022,1,1,3,1,62.550000000000004,1,0.0,0,84.0
2022-01-03,S002,P0004,Groceries,South,9.0,9.0,0,37.8,0,Cloudy,0,37.38,Winter,0,53.0,2022,1,1,3,1,37.8,0,0.0,0,5.3
2022-01-03,S002,P0005,Electronics,South,0.0,0.0,0,103.86,10,Cloudy,1,91.4,Winter,0,150.0,2022,1,1,3,1,93.474,1,0.0,0,150.0
2022-01-03,S002,P0006,Clothing,South,140.0,140.0,172,67.06,25,Cloudy,1,64.59,Winter,0,184.0,2022,1,1,3,1,50.295,1,0.0,0,1.3049645390070923
2022-01-03,S002,P0007,Toys,South,49.0,49.0,300,27.9,0,Cloudy,0,33.63,Winter,0,89.0,2022,1,1,3,1,27.9,0,0.0,0,1.78
2022-01-03,S002,P0008,Groceries,South,153.0,126.0,155,30.53,0,Cloudy,0,36.87,Winter,0,154.0,2022,1,1,3,1,30.53,0,27.0,0,1.0
2022-01-03,S002,P0009,Groceries,South,260.0,134.0,0,68.23,10,Cloudy,0,64.5,Winter,0,145.0,2022,1,1,3,1,61.407000000000004,1,126.0,0,0.5555555555555556
2022-01-03,S002,P0010,Groceries,South,139.0,116.0,107,86.08,10,Cloudy,0,81.12,Winter,0,105.0,2022,1,1,3,1,77.472,1,23.0,0,0.75
2022-01-03,S002,P0011,Groceries,South,22.0,22.0,0,109.82,0,Cloudy,0,124.57,Winter,0,144.0,2022,1,1,3,1,109.82,0,0.0,0,6.260869565217392
2022-01-03,S002,P0012,Electronics,South,44.0,44.0,0,70.05,20,Cloudy,1,59.81,Winter,0,158.0,2022,1,1,3,1,56.04,1,0.0,0,3.511111111111111
2022-01-03,S002,P0013,Groceries,South,14.0,14.0,0,18.11,10,Cloudy,0,21.08,Winter,0,70.0,2022,1,1,3,1,16.299,1,0.0,0,4.666666666666667
2022-01-03,S002,P0014,Electronics,South,0.0,0.0,0,125.35,10,Cloudy,0,120.17,Winter,0,113.0,2022,1,1,3,1,112.815,1,0.0,0,113.0
2022-01-03,S002,P0015,Clothing,South,0.0,0.0,0,74.64,10,Cloudy,0,83.24,Winter,0,158.0,2022,1,1,3,1,67.176,1,0.0,0,158.0
2022-01-03,S002,P0016,Clothing,South,323.0,113.0,0,69.5,25,Cloudy,1,74.88,Winter,0,109.0,2022,1,1,3,1,52.125,1,210.0,0,0.33641975308641975
2022-01-03,S002,P0017,Toys,South,18.0,18.0,0,20.44,0,Cloudy,0,23.47,Winter,0,87.0,2022,1,1,3,1,20.44,0,0.0,0,4.578947368421052
2022-01-03,S002,P0018,Clothing,South,156.0,96.0,121,29.14,10,Cloudy,0,24.82,Winter,0,127.0,2022,1,1,3,1,26.226000000000003,1,60.0,0,0.8089171974522293
2022-01-03,S002,P0019,Clothing,South,16.0,16.0,0,96.98,5,Cloudy,0,109.82,Winter,0,145.0,2022,1,1,3,1,92.131,1,0.0,0,8.529411764705882
2022-01-03,S002,P0020,Furniture,South,6.0,6.0,0,82.98,25,Cloudy,1,73.24,Winter,0,22.0,2022,1,1,3,1,62.235,1,0.0,0,3.142857142857143
2022-01-03,S003,P0001,Toys,East,193.0,117.0,316,18.83,10,Cloudy,1,20.46,Winter,0,168.0,2022,1,1,3,1,16.947,1,76.0,0,0.865979381443299
2022-01-03,S003,P0002,Groceries,East,59.0,59.0,0,60.46,0,Cloudy,0,57.57,Winter,0,104.0,2022,1,1,3,1,60.46,0,0.0,0,1.7333333333333334
2022-01-03,S003,P0003,Electronics,East,162.0,162.0,197,102.13,10,Cloudy,1,118.42,Winter,0,175.0,2022,1,1,3,1,91.917,1,0.0,0,1.0736196319018405
2022-01-03,S003,P0004,Groceries,East,42.0,42.0,0,20.88,10,Cloudy,0,24.94,Winter,0,99.0,2022,1,1,3,1,18.791999999999998,1,0.0,0,2.302325581395349
2022-01-03,S003,P0005,Toys,East,154.0,48.0,0,17.78,15,Cloudy,1,21.3,Winter,0,72.0,2022,1,1,3,1,15.113000000000001,1,106.0,0,0.4645161290322581
2022-01-03,S003,P0006,Toys,East,147.0,27.0,0,28.63,15,Cloudy,1,25.6,Winter,0,40.0,2022,1,1,3,1,24.3355,1,120.0,0,0.2702702702702703
2022-01-03,S003,P0007,Groceries,East,0.0,0.0,0,16.06,5,Cloudy,0,19.09,Winter,0,109.0,2022,1,1,3,1,15.256999999999998,1,0.0,0,109.0
2022-01-03,S003,P0008,Clothing,East,115.0,114.0,0,123.69,10,Cloudy,0,119.72,Winter,0,134.0,2022,1,1,3,1,111.321,1,1.0,0,1.1551724137931034
2022-01-03,S003,P0009,Groceries,East,138.0,126.0,156,56.93,10,Cloudy,0,48.4,Winter,0,131.0,2022,1,1,3,1,51.237,1,12.0,0,0.9424460431654677
2022-01-03,S003,P0010,Groceries,East,132.0,127.0,173,52.41,5,Cloudy,0,48.68,Winter,0,200.0,2022,1,1,3,1,49.7895,1,5.0,0,1.5037593984962405
2022-01-03,S003,P0011,Electronics,East,293.0,62.0,0,105.49,5,Cloudy,0,125.46,Winter,0,65.0,2022,1,1,3,1,100.21549999999999,1,231.0,0,0.22108843537414966
2022-01-03,S003,P0012,Furniture,East,137.0,137.0,306,93.48,25,Cloudy,1,98.69,Winter,0,148.0,2022,1,1,3,1,70.11,1,0.0,0,1.0724637681159421
2022-01-03,S003,P0013,Groceries,East,0.0,0.0,681,94.01,0,Cloudy,0,89.45,Winter,0,166.0,2022,1,1,3,1,94.01,0,0.0,0,166.0
2022-01-03,S003,P0014,Groceries,East,192.0,64.0,244,89.29,5,Cloudy,0,95.52,Winter,0,95.0,2022,1,1,3,1,84.8255,1,128.0,0,0.49222797927461137
2022-01-03,S003,P0015,Groceries,East,0.0,0.0,0,81.54,0,Cloudy,0,91.17,Winter,0,47.0,2022,1,1,3,1,81.54,0,0.0,0,47.0
2022-01-03,S003,P0016,Electronics,East,86.0,86.0,0,87.62,25,Cloudy,1,76.74,Winter,0,127.0,2022,1,1,3,1,65.715,1,0.0,0,1.4597701149425288
2022-01-03,S003,P0017,Furniture,East,114.0,51.0,0,114.31,0,Cloudy,0,127.68,Winter,0,58.0,2022,1,1,3,1,114.31,0,63.0,0,0.5043478260869565
2022-01-03,S003,P0018,Furniture,East,168.0,43.0,0,125.69,5,Cloudy,0,151.98,Winter,0,70.0,2022,1,1,3,1,119.40549999999999,1,125.0,0,0.41420118343195267
2022-01-03,S003,P0019,Groceries,East,95.0,95.0,139,65.05,0,Cloudy,0,58.48,Winter,0,134.0,2022,1,1,3,1,65.05,0,0.0,0,1.3958333333333333
2022-01-03,S003,P0020,Clothing,East,149.0,149.0,753,77.03,20,Cloudy,1,84.13,Winter,0,184.0,2022,1,1,3,1,61.624,1,0.0,0,1.2266666666666666
2022-01-03,S004,P0001,Groceries,West,0.0,0.0,0,12.83,15,Sunny,1,15.38,Winter,0,207.0,2022,1,1,3,1,10.9055,1,0.0,0,207.0
2022-01-03,S004,P0002,Groceries,West,95.0,75.0,0,18.58,10,Sunny,0,17.47,Winter,0,88.0,2022,1,1,3,1,16.721999999999998,1,20.0,0,0.9166666666666666
2022-01-03,S004,P0003,Furniture,West,0.0,0.0,374,126.27,20,Sunny,1,149.23,Winter,0,111.0,2022,1,1,3,1,101.016,1,0.0,0,111.0
2022-01-03,S004,P0004,Groceries,West,60.0,54.0,229,55.0,0,Sunny,0,52.98,Winter,0,90.0,2022,1,1,3,1,55.0,0,6.0,0,1.4754098360655739
2022-01-03,S004,P0005,Clothing,West,152.0,125.0,123,71.68,15,Sunny,1,63.8,Winter,0,125.0,2022,1,1,3,1,60.928000000000004,1,27.0,0,0.8169934640522876
2022-01-03,S004,P0006,Groceries,West,171.0,92.0,0,29.24,25,Sunny,1,33.69,Winter,0,118.0,2022,1,1,3,1,21.93,1,79.0,0,0.686046511627907
2022-01-03,S004,P0007,Groceries,West,0.0,0.0,0,29.23,0,Sunny,0,28.51,Winter,0,88.0,2022,1,1,3,1,29.23,0,0.0,0,88.0
2022-01-03,S004,P0008,Furniture,West,194.0,86.0,0,98.36,10,Sunny,0,96.97,Winter,0,89.0,2022,1,1,3,1,88.524,1,108.0,0,0.4564102564102564
2022-01-03,S004,P0009,Clothing,West,0.0,0.0,0,128.21,0,Sunny,0,149.55,Winter,0,129.0,2022,1,1,3,1,128.21,0,0.0,0,129.0
2022-01-03,S004,P0010,Groceries,West,0.0,0.0,0,25.38,10,Sunny,0,26.82,Winter,0,124.0,2022,1,1,3,1,22.842,1,0.0,0,124.0
2022-01-03,S004,P0011,Clothing,West,5.0,5.0,0,69.83,10,Sunny,0,66.82,Winter,0,166.0,2022,1,1,3,1,62.847,1,0.0,0,27.666666666666668
2022-01-03,S004,P0012,Electronics,West,94.0,94.0,163,114.62,25,Sunny,1,112.97,Winter,0,173.0,2022,1,1,3,1,85.965,1,0.0,0,1.8210526315789475
2022-01-03,S004,P0013,Groceries,West,0.0,0.0,0,22.69,0,Sunny,0,19.79,Winter,0,113.0,2022,1,1,3,1,22.69,0,0.0,0,113.0
2022-01-03,S004,P0014,Furniture,West,122.0,61.0,0,151.73,10,Sunny,0,148.19,Winter,0,62.0,2022,1,1,3,1,136.557,1,61.0,0,0.5040650406504065
2022-01-03,S004,P0015,Furniture,West,135.0,67.0,0,85.0,10,Sunny,0,97.01,Winter,0,67.0,2022,1,1,3,1,76.5,1,68.0,0,0.49264705882352944
2022-01-03,S004,P0016,Furniture,West,14.0,14.0,365,116.65,10,Sunny,1,139.43,Winter,0,102.0,2022,1,1,3,1,104.98500000000001,1,0.0,0,6.8
2022-01-03,S004,P0017,Clothing,West,217.0,98.0,144,105.0,5,Sunny,0,120.75,Winter,0,136.0,2022,1,1,3,1,99.75,1,119.0,0,0.6238532110091743
2022-01-03,S004,P0018,Furniture,West,111.0,111.0,133,185.13,10,Sunny,0,183.17,Winter,0,133.0,2022,1,1,3,1,166.617,1,0.0,0,1.1875
2022-01-03,S004,P0019,Clothing,West,162.0,82.0,0,55.99,0,Sunny,0,67.46,Winter,0,75.0,2022,1,1,3,1,55.99,0,80.0,0,0.4601226993865031
2022-01-03,S004,P0020,Furniture,West,182.0,71.0,204,111.07,25,Sunny,1,95.71,Winter,0,95.0,2022,1,1,3,1,83.3025,1,111.0,0,0.5191256830601093
2022-01-03,S005,P0001,Groceries,North,224.0,98.0,190,10.87,15,Snowy,1,11.79,Winter,0,117.0,2022,1,1,3,1,9.2395,1,126.0,0,0.52
2022-01-03,S005,P0002,Electronics,North,0.0,0.0,0,38.42,10,Snowy,0,41.22,Winter,0,104.0,2022,1,1,3,1,34.578,1,0.0,0,104.0
2022-01-03,S005,P0003,Toys,North,124.0,99.0,141,29.53,10,Snowy,1,33.0,Winter,0,120.0,2022,1,1,3,1,26.577,1,25.0,0,0.96
2022-01-03,S005,P0004,Groceries,North,198.0,48.0,0,6.37,10,Snowy,0,6.14,Winter,0,60.0,2022,1,1,3,1,5.7330000000000005,1,150.0,0,0.3015075376884422
2022-01-03,S005,P0005,Groceries,North,344.0,126.0,0,15.19,20,Snowy,1,14.86,Winter,0,130.0,2022,1,1,3,1,12.152000000000001,1,218.0,0,0.37681159420289856
2022-01-03,S005,P0006,Groceries,North,99.0,99.0,0,57.2,20,Snowy,1,66.25,Winter,0,159.0,2022,1,1,3,1,45.760000000000005,1,0.0,0,1.59
2022-01-03,S005,P0007,Groceries,North,220.0,57.0,136,77.66,5,Snowy,0,76.61,Winter,0,81.0,2022,1,1,3,1,73.77699999999999,1,163.0,0,0.3665158371040724
2022-01-03,S005,P0008,Groceries,North,103.0,38.0,58,54.45,5,Snowy,0,50.65,Winter,0,58.0,2022,1,1,3,1,51.7275,1,65.0,0,0.5576923076923077
2022-01-03,S005,P0009,Groceries,North,131.0,69.0,0,98.97,0,Snowy,0,104.66,Winter,0,108.0,2022,1,1,3,1,98.97,0,62.0,0,0.8181818181818182
2022-01-03,S005,P0010,Groceries,North,0.0,0.0,0,67.22,10,Snowy,0,74.94,Winter,0,174.0,2022,1,1,3,1,60.498,1,0.0,0,174.0
2022-01-03,S005,P0011,Electronics,North,152.0,73.0,0,75.78,10,Snowy,0,72.22,Winter,0,93.0,2022,1,1,3,1,68.202,1,79.0,0,0.6078431372549019
2022-01-03,S005,P0012,Furniture,North,42.0,42.0,0,143.23,10,Snowy,1,138.45,Winter,0,122.0,2022,1,1,3,1,128.90699999999998,1,0.0,0,2.8372093023255816
2022-01-03,S005,P0013,Groceries,North,0.0,0.0,0,74.98,0,Snowy,0,83.33,Winter,0,100.0,2022,1,1,3,1,74.98,0,0.0,0,100.0
2022-01-03,S005,P0014,Furniture,North,83.0,83.0,319,178.05,0,Snowy,0,202.29,Winter,0,95.0,2022,1,1,3,1,178.05,0,0.0,0,1.130952380952381
2022-01-03,S005,P0015,Groceries,North,203.0,80.0,0,50.38,5,Snowy,0,54.94,Winter,0,116.0,2022,1,1,3,1,47.861,1,123.0,0,0.5686274509803921
2022-01-03,S005,P0016,Toys,North,0.0,0.0,614,41.54,10,Snowy,1,36.53,Winter,0,171.0,2022,1,1,3,1,37.386,1,0.0,0,171.0
2022-01-03,S005,P0017,Toys,North,82.0,82.0,130,40.18,0,Snowy,0,45.01,Winter,0,115.0,2022,1,1,3,1,40.18,0,0.0,0,1.3855421686746987
2022-01-03,S005,P0018,Clothing,North,239.0,65.0,0,18.73,10,Snowy,0,16.1,Winter,0,67.0,2022,1,1,3,1,16.857,1,174.0,0,0.2791666666666667
2022-01-03,S005,P0019,Furniture,North,123.0,78.0,0,129.42,5,Snowy,0,137.11,Winter,0,68.0,2022,1,1,3,1,122.94899999999998,1,45.0,0,0.5483870967741935
2022-01-03,S005,P0020,Toys,North,101.0,50.0,73,25.7,10,Snowy,1,27.74,Winter,0,72.0,2022,1,1,3,1,23.13,1,51.0,0,0.7058823529411765
2022-01-04,S001,P0001,Electronics,North,132.0,42.0,0,61.66,10,Snowy,0,54.88,Winter,0,67.0,2022,1,1,4,1,55.494,1,90.0,0,0.5037593984962406
2022-01-04,S001,P0002,Clothing,North,159.0,113.0,102,69.87,0,Snowy,0,81.54,Winter,0,116.0,2022,1,1,4,1,69.87,0,46.0,0,0.725
2022-01-04,S001,P0003,Clothing,North,0.0,0.0,0,46.51,20,Snowy,1,41.33,Winter,0,96.0,2022,1,1,4,1,37.208,1,0.0,0,96.0
2022-01-04,S001,P0004,Electronics,North,242.0,58.0,0,88.09,5,Snowy,0,100.36,Winter,0,52.0,2022,1,1,4,1,83.6855,1,184.0,0,0.2139917695473251
2022-01-04,S001,P0005,Groceries,North,0.0,0.0,0,52.34,20,Snowy,1,61.75,Winter,0,129.0,2022,1,1,4,1,41.87200000000001,1,0.0,0,129.0
